meshcode	osm_length	overlap_length	overlap_length_max	accuracy	accuracy_max
51314618	1019.11260570631	1005.41280131501	1019.11260570631	0.986557123997298	1
51314619	1375.44367424705	1375.44367424705	1375.44367424705	1	1
51314629	2772.08947521478	2770.60059198439	2772.08947521478	0.999462902174082	1
51314639	200.22810252752	200.22810252752	200.22810252752	1	1
51314713	2403.72054809479	1951.24076144028	2403.72054809479	0.811758572762067	1
51314714	2230.45821305494	1699.4903566644	2230.45821305494	0.76194673664686	1
51314715	40.4897592356218	0	40.4897592356218	0	1
51314722	803.23359026275	299.976454392425	476.625974861176	0.373461043000329	0.593384017599743
51314723	1519.60712082474	1298.70886764546	1493.75354067494	0.854634628811568	0.982986668201602
51314724	111.670602010003	28.2822964313721	51.7699887729568	0.253265370852381	0.46359550178049
51314725	2417.54175109607	2342.30510510766	2417.54175109607	0.968878863848247	1
51314726	2509.60007258756	2418.25025880832	2509.60007258756	0.963599852113068	1
51314727	124.916863955599	71.9792420056476	124.916863955599	0.576217171375934	1
51314730	2375.1848595384	2375.1848595384	2375.1848595384	1	1
51314731	2495.25645175464	2481.24507911913	2495.25645175464	0.994384796550408	1
51314732	1665.91728049848	1394.97502500158	1561.05393772764	0.837361519285145	0.937053691681821
51314737	2414.67232640112	2376.8698433159	2414.67232640112	0.984344673738172	1
51314747	794.020761015951	794.020761015951	794.020761015951	1	1
51314748	2574.33483830823	2574.33483830823	2574.33483830823	1	1
51314749	2642.44538133861	2642.44538133861	2642.44538133861	1	1
51320060	2126.71002581413	1087.09432969891	1887.4371895322	0.511162460562886	0.887491555793867
51320070	1008.6959406668	482.366853059687	983.366098722969	0.478208381349109	0.974888525944609
51320071	2329.47583022733	1137.75880552776	2329.47583022733	0.48841837754407	1
51320072	2310.36753730883	2292.08056901159	2310.36753730883	0.992084822868253	1
51320073	2398.15131865834	2398.15131865834	2398.15131865834	1	1
51320074	1182.95312481666	1179.2579304455	1182.95312481666	0.996876296876317	1
51320084	1382.82098654121	1382.82098654121	1382.82098654121	1	1
51320085	1641.56306529105	1476.17470582747	1641.56306529105	0.899249463538424	1
51320095	1714.96260628461	1714.96260628461	1714.96260628461	1	1
51320096	1763.51013551191	1763.51013551191	1763.51013551191	1	1
51320767	411.229532436942	301.033432314883	318.475110109673	0.732032620641233	0.77444610610136
51320777	952.522553234149	952.522553234149	952.522553234149	1	1
51320787	630.923899064934	630.923899064934	630.923899064934	1	1
51320788	315.376390503815	315.376390503815	315.376390503815	1	1
51320798	938.871371850934	528.694106395971	938.871371850934	0.563116655004273	1
51321006	753.186267565285	753.186267565285	753.186267565285	1	1
51321007	2132.45768417561	2132.45768417561	2132.45768417561	1	1
51321017	1684.3559218315	1684.3559218315	1684.3559218315	1	1
51321018	574.278867515386	574.278867515386	574.278867515386	1	1
51321028	2313.00620886147	2211.34244059873	2313.00620886147	0.956046910780765	1
51321029	630.539021442902	630.539021442902	630.539021442902	1	1
51321039	1863.839539839	1448.85138706314	1863.839539839	0.777347704077729	1
51321048	831.142075275426	819.002896227414	831.142075275426	0.985394580049398	1
51321049	1192.86435621846	1192.86435621846	1192.86435621846	1	1
51321058	1415.68497892765	1413.19453676186	1415.68497892765	0.998240821790963	1
51321059	541.961086033405	541.961086033405	541.961086033405	1	1
51321069	2327.85237796179	2187.61467509296	2327.85237796179	0.939756616787008	1
51321079	1195.08269834477	557.137563724097	1071.80261024205	0.46619164054149	0.896843885135765
51321170	1237.29906096898	454.751258606165	831.408655284982	0.367535443088456	0.671954486600735
51321180	1605.66693680433	511.708939334099	1071.28682075722	0.318689341858483	0.667191181559319
51321181	2555.13586086279	1781.356829389	2555.13586086279	0.697167166988723	1
51321182	379.935262929705	379.935262929705	379.935262929705	1	1
51321192	2288.79238835066	2283.76460960365	2288.79238835066	0.997803305021198	1
51321708	942.329679238388	942.329679238388	942.329679238388	1	1
51321718	935.985711437358	935.985711437358	935.985711437358	1	1
51321728	936.059232219684	936.059232219684	936.059232219684	1	1
51321738	2546.12886324699	2438.01875705139	2546.12886324699	0.957539420821877	1
51321739	146.356219749327	146.356219749327	146.356219749327	1	1
51321749	2388.74633290485	2388.74633290485	2388.74633290485	1	1
51322102	1223.78661945235	1223.78661945235	1223.78661945235	1	1
51322103	1036.49587103892	1036.49587103892	1036.49587103892	1	1
51322113	2087.57944345827	2087.57944345827	2087.57944345827	1	1
51322123	1877.08035702638	1334.07975345326	1877.08035702638	0.71072064041343	1
51322133	1906.25166281789	1218.05921328614	1893.61732946328	0.638981324997539	0.993372158775755
51322143	111.901455587684	108.306072629358	108.306072629358	0.967870096600227	0.967870096600227
51322144	1898.1600739699	338.097265911376	896.383663941732	0.178118416116647	0.472238182771905
51322154	2170.99016563499	1613.73380345424	1983.25379365349	0.74331695693437	0.913525001193826
51322155	1091.74251089359	925.463040712355	1091.74251089359	0.847693509667282	1
51322165	1712.93655919904	1585.02884093584	1712.93655919904	0.925328397262411	1
51322166	1032.83212508017	1032.83212508017	1032.83212508017	1	1
51322176	2420.34987389117	2420.34987389117	2420.34987389117	1	1
51322177	132.300986372284	132.300986372284	132.300986372284	1	1
51322187	1918.11837258731	1918.11837258731	1918.11837258731	1	1
51322197	2019.47582020365	2019.47582020365	2019.47582020365	1	1
51323107	2050.22927844749	2050.22927844749	2050.22927844749	1	1
51323108	29.7565914075101	29.7565914075101	29.7565914075101	1	1
51323117	23.2911099786143	23.2911099786143	23.2911099786143	1	1
51323118	2749.35815434607	2589.41027655999	2749.35815434607	0.941823557060677	1
51323119	841.461478969117	841.461478969117	841.461478969117	1	1
51323129	2302.97501110076	2302.97501110076	2302.97501110076	1	1
51323220	459.042365211238	459.042365211238	459.042365211238	1	1
51323230	2452.23212035884	2452.23212035884	2452.23212035884	1	1
51323240	573.830694298336	573.830694298336	573.830694298336	1	1
51323241	1681.7623779661	1681.7623779661	1681.7623779661	1	1
51323251	2186.54377470779	2186.54377470779	2186.54377470779	1	1
51323261	413.161852847798	413.161852847798	413.161852847798	1	1
51323262	1835.40052257205	1835.40052257205	1835.40052257205	1	1
51323272	1893.66574463679	1893.66574463679	1893.66574463679	1	1
51323282	1689.16760435449	1689.16760435449	1689.16760435449	1	1
51323283	750.538323684374	750.538323684374	750.538323684374	1	1
51323293	2033.39871740698	2033.39871740698	2033.39871740698	1	1
51323404	1246.91213411562	807.555457976135	1048.2895078619	0.647644237217163	0.840708402124423
51323412	780.641339303731	780.641339303731	780.641339303731	1	1
51323413	1259.14234407627	1259.14234407627	1259.14234407627	1	1
51323414	142.844356327223	142.844356327223	142.844356327223	1	1
51323421	423.474500184528	423.474500184528	423.474500184528	1	1
51323422	722.382310529806	713.554854179493	722.382310529806	0.987780076807475	1
51323431	1112.51944028314	1112.51944028314	1112.51944028314	1	1
51323441	1063.33900066452	1063.33900066452	1063.33900066452	1	1
51323450	134.157036423414	134.157036423414	134.157036423414	1	1
51323451	536.674886693781	536.674886693781	536.674886693781	1	1
51324040	1286.69996378574	1286.69996378574	1286.69996378574	1	1
51324050	2105.37076162308	2063.86030870002	2105.37076162308	0.980283542604599	1
51324051	78.8615339055183	78.8615339055183	78.8615339055183	1	1
51324061	2471.70096738222	2471.70096738222	2471.70096738222	1	1
51324071	1922.76110603618	1922.76110603618	1922.76110603618	1	1
51324081	1010.4790998842	1010.4790998842	1010.4790998842	1	1
51324082	1007.96393874186	1007.96393874186	1007.96393874186	1	1
51324092	2493.8286057708	2493.8286057708	2493.8286057708	1	1
51324093	2673.93388185169	2064.06019431543	2637.95431490571	0.771918934991045	0.9865443318587
51324094	2337.36953981427	1856.17391848789	2337.36953981427	0.794129420645818	1
51324203	2048.20543627045	1855.80891038458	1855.80891038458	0.90606580644752	0.90606580644752
51324213	1928.72625701334	1928.72625701334	1928.72625701334	1	1
51324223	826.535974558574	826.535974558574	826.535974558574	1	1
51324224	1324.09378570386	1324.09378570386	1324.09378570386	1	1
51324234	2055.9338234289	2055.9338234289	2055.9338234289	1	1
51324235	1160.84089857279	1160.84089857279	1160.84089857279	1	1
51324245	1689.0242011161	1689.0242011161	1689.0242011161	1	1
51324246	2576.42928108206	891.49307419514	891.49307419514	0.346018841169484	0.346018841169484
51324256	1974.90358292223	1974.90358292223	1974.90358292223	1	1
51324266	2068.76554640437	2068.76554640437	2068.76554640437	1	1
51324267	162.494315945523	162.494315945523	162.494315945523	1	1
51324277	2471.69206598506	2471.69206598506	2471.69206598506	1	1
51324287	750.998094916871	750.998094916871	750.998094916871	1	1
51324288	2631.85224842199	2631.85224842199	2631.85224842199	1	1
51324289	40.6623260101226	40.6623260101226	40.6623260101226	1	1
51324298	45.9007131813663	45.9007131813663	45.9007131813663	1	1
51324299	2836.07946326722	2836.07946326722	2836.07946326722	1	1
51324309	741.543088918662	741.543088918662	741.543088918662	1	1
51324319	1891.19322326379	1891.19322326379	1891.19322326379	1	1
51324326	998.190195058302	998.190195058302	998.190195058302	1	1
51324327	1662.15552208874	1662.15552208874	1662.15552208874	1	1
51324328	2340.27446537199	2340.27446537199	2340.27446537199	1	1
51324329	4152.86964971011	4152.86964971011	4152.86964971011	1	1
51324335	942.48307752948	604.179391985066	942.48307752948	0.641050652674628	1
51324336	788.616377453355	788.616377453355	788.616377453355	1	1
51324339	1659.38439109189	1659.38439109189	1659.38439109189	1	1
51324343	1367.39367487274	1005.30284167164	1367.39367487274	0.735196352115058	1
51324344	1365.48564913732	912.207814460128	1365.48564913732	0.66804643097966	1
51324345	466.101546410119	466.101546410119	466.101546410119	1	1
51324349	931.341779185299	931.341779185299	931.341779185299	1	1
51324353	1124.10355299034	85.8175575822366	188.200563033682	0.0763431067840189	0.167422798845382
51324359	1664.0511789168	1664.0511789168	1664.0511789168	1	1
51324369	1891.46858527926	1891.46858527926	1891.46858527926	1	1
51324379	75.5407246321237	75.5407246321237	75.5407246321237	1	1
51324384	1234.29434308475	1234.29434308475	1234.29434308475	1	1
51324385	795.831109317308	546.177663522034	581.339801909564	0.686298458463838	0.73048137362745
51324390	454.733320158727	440.044092788427	454.733320158727	0.967697050734764	1
51324394	1884.52001230406	541.609697055806	801.34562017286	0.287399281259752	0.425225317290802
51324400	24.1150205200724	24.1150205200724	24.1150205200724	1	1
51324420	2667.15690223877	196.290935139261	235.749471575839	0.0735955709896548	0.0883898024064331
51324470	1889.79960568258	1889.79960568258	1889.79960568258	1	1
51324480	1906.72650717105	1906.72650717105	1906.72650717105	1	1
51324481	461.446693303975	461.446693303975	461.446693303975	1	1
51324491	1889.65402374658	1889.65402374658	1889.65402374658	1	1
51325004	1601.50595894145	1592.17531017426	1601.50595894145	0.994173828255149	1
51325005	758.866535993367	532.535044465167	758.866535993367	0.701750596721294	1
51325015	1923.9226446258	1511.99160809553	1860.80553624049	0.785890021264139	0.967193531111234
51325025	2410.87378271358	1507.01810867388	2294.4406632265	0.625092080506032	0.951705012381018
51325026	85.5336147164805	83.5345096439902	85.5336147164805	0.976627842993462	1
51325036	2571.22364037359	1246.26104210923	2556.39559845856	0.48469569995403	0.994233079658182
51325037	1112.05785621814	591.166627269767	1112.05785621814	0.531597006364572	1
51325047	2012.57128992306	1610.54702946796	1977.22511330869	0.800243468408779	0.98243730456091
51325048	533.831074193983	533.831074193983	533.831074193983	1	1
51325058	2608.67097753379	2167.9028407062	2608.67097753379	0.831037282729964	1
51325068	258.960581481845	258.960581481845	258.960581481845	1	1
51325069	2808.18224442873	2487.7938115225	2808.18224442873	0.88590895995377	1
51325160	161.999180146951	161.999180146951	161.999180146951	1	1
51325170	2275.60446510097	2275.60446510097	2275.60446510097	1	1
51325171	2440.30506094006	1837.77317457637	2440.30506094006	0.753091572030105	1
51325172	959.555292297742	959.555292297742	959.555292297742	1	1
51325182	2294.18163390638	2077.23402755234	2294.18163390638	0.905435732224641	1
51325192	1380.71092763902	1204.69892889537	1380.71092763902	0.872520746218313	1
51325193	1239.69373198915	1219.87440449789	1239.69373198915	0.984012722675091	1
51325300	2649.20532136528	2649.20532136528	2649.20532136528	1	1
51325303	1179.55649209695	0	0	0	0
51325304	1822.03641169972	322.979691157603	527.662776158059	0.177263027831758	0.2896005660314
51325310	32.2137368021584	32.2137368021584	32.2137368021584	1	1
51325311	2221.61476328033	2221.61476328033	2221.61476328033	1	1
51325312	1.88892192948082	1.88892192948082	1.88892192948082	1	1
51325313	2238.95827661294	1242.70859287519	1923.20009012037	0.555038745409377	0.858970937604855
51325321	1427.04717032564	1427.04717032564	1427.04717032564	1	1
51325322	2227.90405568835	1632.05799422863	1649.51884974782	0.732553087311643	0.740390433571957
51325323	81.3761671463373	50.3164047446735	67.9887207588927	0.618318686037282	0.835486889381627
51325332	2014.02774990446	2014.02774990446	2014.02774990446	1	1
51325333	132.903688077088	132.903688077088	132.903688077088	1	1
51325342	2374.47632712926	2374.47632712926	2374.47632712926	1	1
51325343	2134.94878611954	2134.94878611954	2134.94878611954	1	1
51325351	1897.6242005769	1897.6242005769	1897.6242005769	1	1
51325352	313.453926487433	313.453926487433	313.453926487433	1	1
51325353	2029.14437273263	2029.14437273263	2029.14437273263	1	1
51325354	320.537973625656	320.537973625656	320.537973625656	1	1
51325355	840.921535290812	252.335819125144	670.755234154332	0.300070587486953	0.7976430689486
51325356	2332.4053458274	386.445142066335	1122.91184634542	0.165685241099997	0.481439406899951
51325357	2320.17570107219	2320.17570107219	2320.17570107219	1	1
51325358	2298.49406779656	2298.49406779656	2298.49406779656	1	1
51325359	2309.45683534505	2309.45683534505	2309.45683534505	1	1
51325361	2267.61566185903	2267.61566185903	2267.61566185903	1	1
51325364	2162.49319359804	2162.49319359804	2162.49319359804	1	1
51325365	1613.05212632882	1518.88510727254	1598.6205267783	0.941621837559215	0.991053234229101
51325371	2079.55240758806	2079.55240758806	2079.55240758806	1	1
51325381	1933.5394576529	1933.5394576529	1933.5394576529	1	1
51325391	1257.08967944795	856.143976357447	1257.08967944795	0.681052426373765	1
51325392	1321.03493915002	1307.57317055106	1321.03493915002	0.989809680122756	1
51325401	2299.06211006664	2299.06211006664	2299.06211006664	1	1
51325411	967.352009880445	967.352009880445	967.352009880445	1	1
51325412	1689.70822084557	1689.70822084557	1689.70822084557	1	1
51325422	1429.59857789136	1429.59857789136	1429.59857789136	1	1
51325423	999.95697274279	999.95697274279	999.95697274279	1	1
51325433	2130.44160682462	2130.44160682462	2130.44160682462	1	1
51325434	99.7532745311117	99.7532745311117	99.7532745311117	1	1
51325442	1171.17852234513	587.992708052716	776.872518491475	0.502052160993643	0.663325448400375
51325443	2196.68656760037	2176.11529224316	2196.68656760037	0.990635316088961	1
51325444	2880.35238351305	2868.98617778086	2880.35238351305	0.996053883616029	1
51325445	191.664900652465	191.664900652465	191.664900652465	1	1
51325449	1510.11596621396	1510.11596621396	1510.11596621396	1	1
51325450	2414.9592380402	2414.9592380402	2414.9592380402	1	1
51325451	2336.6317687236	2336.6317687236	2336.6317687236	1	1
51325452	1544.7322464316	905.472091330236	1348.18575267676	0.586167663309881	0.872763390413537
51325455	2347.12813245351	2347.12813245351	2347.12813245351	1	1
51325456	2548.92731052835	2548.92731052835	2548.92731052835	1	1
51325457	401.761668998241	401.761668998241	401.761668998241	1	1
51325458	1548.61219133925	257.050557310574	758.489204565556	0.165987688039751	0.489786409281468
51325459	1236.32691536094	1224.0033562306	1236.32691536094	0.990032119355149	1
51325467	2000.70060962336	1407.19328092205	1936.63499779109	0.703350253482932	0.96797841140043
51325468	1231.60109816927	365.586524262311	520.202042443676	0.296838420171711	0.422378677005839
51325538	1622.12233282945	564.654646520331	1622.12233282945	0.34809621635343	1
51325539	2470.71637857998	2209.73524281472	2470.71637857998	0.894370257133579	1
51325540	2355.01658670022	2355.01658670022	2355.01658670022	1	1
51325541	79.8272865923628	79.8272865923628	79.8272865923628	1	1
51325547	1838.49461773804	1838.49461773804	1838.49461773804	1	1
51325548	1293.02497583269	1177.15864168452	1293.02497583269	0.910391263654009	1
51325551	2372.05182893856	2372.05182893856	2372.05182893856	1	1
51325552	2476.02672404281	2476.02672404281	2476.02672404281	1	1
51325553	340.908931737866	340.908931737866	340.908931737866	1	1
51325554	332.521407757943	331.524693638202	332.521407757943	0.997002556537755	1
51325555	2606.32396919231	2606.32396919231	2606.32396919231	1	1
51325556	2327.83749927603	2327.83749927603	2327.83749927603	1	1
51325557	856.790888812032	856.790888812032	856.790888812032	1	1
51325563	2019.06291396326	2019.06291396326	2019.06291396326	1	1
51325564	2052.97159817422	2052.97159817422	2052.97159817422	1	1
51325613	1550.07922229113	1550.07922229113	1550.07922229113	1	1
51325614	4146.78772785995	2381.87338288893	2453.91869971155	0.574389995148884	0.591763760470555
51325615	2355.47067371091	2355.47067371091	2355.47067371091	1	1
51325616	2369.14695909872	2369.14695909872	2369.14695909872	1	1
51325617	2402.35187930461	2402.35187930461	2402.35187930461	1	1
51325618	2327.41957193437	2327.41957193437	2327.41957193437	1	1
51325619	2305.84744921182	2305.84744921182	2305.84744921182	1	1
51325620	1747.2497702164	1747.2497702164	1747.2497702164	1	1
51325621	2381.26370666719	2381.26370666719	2381.26370666719	1	1
51325622	2378.8576615949	2378.8576615949	2378.8576615949	1	1
51325623	931.280568192463	931.280568192463	931.280568192463	1	1
51325630	580.342960724199	522.283775683189	540.574933707967	0.899957113344566	0.931474955831968
51325702	549.036597749283	347.362090895573	549.036597749283	0.632675658270409	1
51325703	2431.40289307549	1029.55798720732	2431.40289307549	0.423441952026727	1
51325704	2390.06167044448	1133.03510541888	2390.06167044448	0.474061033415998	1
51325705	2160.56404401233	932.140221974878	2160.56404401233	0.431433738128782	1
51325710	2329.03530807389	1102.24802288804	2329.03530807389	0.473263766790897	1
51325711	2300.10573772378	2030.61646234566	2300.10573772378	0.882836136200936	1
51325712	1879.95034215863	1262.31336660807	1879.95034215863	0.671461015911004	1
51325715	215.053947971842	215.053947971842	215.053947971842	1	1
51325716	2158.15889436907	2158.15889436907	2158.15889436907	1	1
51325726	2063.3095963025	2063.3095963025	2063.3095963025	1	1
51325736	255.525682776725	255.525682776725	255.525682776725	1	1
51325737	2765.66505829725	1337.81557199604	2352.89173243739	0.48372291792257	0.850750789716383
51325747	228.136144574873	65.2939795818738	228.136144574873	0.286206202456642	1
51325748	2933.3814150515	2191.07847594413	2933.3814150515	0.74694632777772	1
51325749	449.680662804304	449.680662804304	449.680662804304	1	1
51325759	1902.73680721717	1518.96904054127	1902.73680721717	0.798307487814261	1
51326103	2362.43684207226	2362.43684207226	2362.43684207226	1	1
51326113	70.1069914829862	70.1069914829862	70.1069914829862	1	1
51326114	2969.7666832428	2969.7666832428	2969.7666832428	1	1
51326115	95.6577064749675	95.6577064749675	95.6577064749675	1	1
51326125	2617.74667067886	2542.47983303736	2617.74667067886	0.971247470779138	1
51326135	664.988003723391	625.913117243489	664.988003723391	0.941239712203656	1
51326136	2154.12270027291	1408.71342229299	2154.12270027291	0.653961551082731	1
51326146	747.294411667157	357.459648947906	738.798341019387	0.478338447828668	0.988630892302786
51326147	2568.39252309103	2185.8749234418	2568.39252309103	0.851067313033262	1
51326148	404.913056947027	404.913056947027	404.913056947027	1	1
51326157	245.092448923218	0	224.713574588695	0	0.916852296249619
51326158	2157.52502010705	1661.98495202798	2157.52502010705	0.770320129101223	1
51326168	766.121292096423	758.421383027639	766.121292096423	0.989949490833607	1
51326169	2856.74859701888	2611.8638163817	2856.74859701888	0.91427849797748	1
51326260	163.184084381653	163.184084381653	163.184084381653	1	1
51326270	2791.51446616826	2384.36595080393	2791.51446616826	0.854147803889695	1
51326271	1158.52012965241	1150.1695752493	1158.52012965241	0.99279205066069	1
51326277	587.08575473943	258.176130026171	587.08575473943	0.439758805152339	1
51326278	2351.27648178743	1224.80976479909	2351.27648178743	0.520912693290748	1
51326279	1806.46469560083	1690.60979246238	1797.55956299564	0.93586650023076	0.995070408723247
51326281	2231.11585978331	1940.72550932311	2231.11585978331	0.869845239463089	1
51326286	519.16034103455	519.16034103455	519.16034103455	1	1
51326287	2381.48389655277	1326.81189360679	2381.48389655277	0.55713662205626	1
51326289	612.436514747862	574.392249006048	612.436514747862	0.93788047442358	1
51326291	335.814794462042	335.814794462042	335.814794462042	1	1
51326292	2630.68858660881	2630.68858660881	2630.68858660881	1	1
51326293	2319.25954494709	1584.26335991147	2319.25954494709	0.683090154080885	1
51326294	2326.25918591556	0	2326.25918591556	0	1
51326295	2328.11087130554	1893.77402562156	2328.11087130554	0.813438075034452	1
51326296	1946.56684565007	1941.43397363871	1946.56684565007	0.997363115465146	1
51326302	2133.89526029408	2088.54684384588	2133.89526029408	0.978748527497104	1
51326303	173.168359108813	6.1747001668124	173.168359108813	0.0356572078097271	1
51326313	2812.31267875006	1988.11867048554	2777.10938562368	0.706933722380101	0.987482439846615
51326314	164.106515190318	164.106515190318	164.106515190318	1	1
51326324	2048.20130425563	2048.20130425563	2048.20130425563	1	1
51326334	2028.3290127757	2028.3290127757	2028.3290127757	1	1
51326335	593.578605816864	593.578605816864	593.578605816864	1	1
51326345	2580.13624892856	2312.25718621564	2580.13624892856	0.896176388815061	1
51326346	3.52315932355904	3.52315932355904	3.52315932355904	1	1
51326355	62.507126465119	62.0462614082675	62.507126465119	0.992626999785239	1
51326356	1888.76046349551	1888.76046349551	1888.76046349551	1	1
51326366	1880.09442311489	1880.09442311489	1880.09442311489	1	1
51326370	1231.58315250776	1221.88882766939	1231.58315250776	0.992128566537614	1
51326371	2309.27740801429	1400.60348501993	2309.27740801429	0.60651157810628	1
51326372	557.258771886814	429.325508684934	557.258771886814	0.770423958031719	1
51326376	2105.1991705196	2079.42734214444	2105.1991705196	0.987758009438701	1
51326380	1091.19553154891	1086.10755148818	1091.19553154891	0.99533724258062	1
51326382	1780.44234902428	1773.44400938348	1780.44234902428	0.996069325331072	1
51326383	2342.49289731012	475.338903796459	2342.49289731012	0.202920104621145	1
51326384	2342.70524565333	1183.05707503146	2342.70524565333	0.504996126690079	1
51326385	2333.61489574794	2333.61489574794	2333.61489574794	1	1
51326386	3384.508067711	3002.51946778385	3384.508067711	0.88713615323556	1
51326396	1916.36590058529	1916.36590058529	1916.36590058529	1	1
51326397	2216.01907421107	2216.01907421107	2216.01907421107	1	1
51327307	541.587693649446	541.587693649446	541.587693649446	1	1
51327308	2592.06903341517	2592.06903341517	2592.06903341517	1	1
51327318	911.328716700763	911.328716700763	911.328716700763	1	1
51327319	1387.72044728245	1387.72044728245	1387.72044728245	1	1
51327329	2147.10600363865	2130.56702661893	2147.10600363865	0.992297084078897	1
51327339	625.910013558685	625.910013558685	625.910013558685	1	1
51327430	1458.1091853847	1458.1091853847	1458.1091853847	1	1
51327440	2157.96190772734	2157.96190772734	2157.96190772734	1	1
51327450	1460.73907273381	1458.49093589699	1460.73907273381	0.998460959332995	1
51327451	570.818218783404	570.818218783404	570.818218783404	1	1
51327461	1944.04716848009	1944.04716848009	1944.04716848009	1	1
51327471	1873.77778571612	1873.77778571612	1873.77778571612	1	1
51327481	2309.76280246445	2224.03609293401	2309.76280246445	0.962885059262806	1
51327491	1614.75934793842	1597.72120368653	1614.75934793842	0.989448493192719	1
51327492	1899.40300752331	1881.70355821129	1899.40300752331	0.990681572450966	1
51330407	2008.21793404458	1995.41206566915	2008.21793404458	0.993623267595447	1
51330408	85.5091832855125	85.5091832855125	85.5091832855125	1	1
51330417	773.651701960979	773.651701960979	773.651701960979	1	1
51330418	1142.34178404972	1142.34178404972	1142.34178404972	1	1
51330427	307.41439574586	307.41439574586	307.41439574586	1	1
51330428	1583.08121237873	1583.08121237873	1583.08121237873	1	1
51330437	811.362591435058	811.362591435058	811.362591435058	1	1
51330438	1230.36500156157	1230.36500156157	1230.36500156157	1	1
51330448	2191.08506124511	2072.66708598293	2191.08506124511	0.945954642584761	1
51330449	720.758366705011	720.758366705011	720.758366705011	1	1
51330459	2218.52903204516	2149.94251536455	2218.52903204516	0.969084688237147	1
51330501	807.46454027832	366.825311404838	807.46454027832	0.454292780805457	1
51330502	1259.01655485555	1207.3933593274	1259.01655485555	0.958997206725317	1
51330503	1150.65242429455	257.438992170376	1101.05393972038	0.223733063725312	0.95689533735213
51330504	1165.95998530943	144.880541051421	1165.95998530943	0.124258587667545	1
51330505	1622.6691380995	1403.46381186462	1622.6691380995	0.864910645622049	1
51330506	2338.96108959042	1991.40464695932	2338.96108959042	0.851405632963325	1
51330507	1311.42101067374	857.747711208967	1311.42101067374	0.654059759777908	1
51330517	203.35246626875	0	203.35246626875	0	1
51330518	1201.33004971437	17.7268031368048	1201.33004971437	0.0147559807906407	1
51330519	1211.45892873548	916.658523352412	1211.45892873548	0.756656706727335	1
51330550	774.137584149533	358.800006976725	755.278732046101	0.463483512909274	0.975638888371309
51330560	2250.07695414342	1530.73682242803	2250.07695414342	0.680304208977938	1
51330561	489.925530303084	489.758184596699	489.925530303084	0.999658426238205	1
51330571	2067.97145477156	2067.97145477156	2067.97145477156	1	1
51330581	1901.44523710957	1901.44523710957	1901.44523710957	1	1
51330591	1382.83373074035	1382.83373074035	1382.83373074035	1	1
51330592	854.369428114605	854.369428114605	854.369428114605	1	1
51330610	430.348666338197	0	430.348666338197	0	1
51330620	927.659146028684	354.651735690692	927.659146028684	0.382308240272258	1
51330621	996.207717408667	0	177.813978020583	0	0.178490865823759
51330622	406.725023111648	406.725023111648	406.725023111648	1	1
51330623	1158.1190151824	1158.1190151824	1158.1190151824	1	1
51330624	1172.2486071925	173.96284428852	415.571654040222	0.148400981857556	0.354508123524669
51330625	936.382222954264	825.951257323026	905.000916270103	0.882066358241156	0.966486648384723
51330631	267.409426002286	0	208.694686463071	0	0.780431301854285
51330632	763.49975446087	396.373877534754	763.49975446087	0.51915390308756	1
51330635	356.693232851664	356.693232851664	356.693232851664	1	1
51330636	1685.24830593609	1482.1462472239	1685.24830593609	0.879482413364968	1
51330637	2371.97185316778	2371.97185316778	2371.97185316778	1	1
51330638	1225.42533999752	1225.42533999752	1225.42533999752	1	1
51330639	81.0426939074312	81.0426939074312	81.0426939074312	1	1
51330649	1240.72041819804	1027.49685916675	1240.72041819804	0.828145361433674	1
51330740	1850.14654357221	1528.27251132446	1850.14654357221	0.826027817436404	1
51330741	2376.25661077062	2376.25661077062	2376.25661077062	1	1
51330742	2165.35572491196	2165.35572491196	2165.35572491196	1	1
51330752	458.327387914694	458.327387914694	458.327387914694	1	1
51330753	582.047209972008	573.761505666386	582.047209972008	0.985764549397942	1
51330755	817.870199712608	802.131090732314	817.870199712608	0.980755981834496	1
51330756	708.121891466203	708.121891466203	708.121891466203	1	1
51330763	1183.16437739708	340.891363094202	660.407222996789	0.288118345689338	0.558170306352243
51330764	1245.96346774949	0	0	0	0
51330765	455.637683196146	234.684113529209	418.819939419334	0.515067392764747	0.919195129958199
51330766	523.359318006095	523.359318006095	523.359318006095	1	1
51330767	1174.81880824757	830.535472952924	1174.81880824757	0.706947715785894	1
51330768	1233.3211045295	704.668899215008	1233.3211045295	0.571358826689202	1
51330769	1227.28043023583	421.114114808753	1227.28043023583	0.343127865835712	1
51331040	2070.97644698155	2070.97644698155	2070.97644698155	1	1
51331050	463.249502908834	414.921955510319	463.249502908834	0.895677065825097	1
51331051	1728.50476178074	1320.93310579659	1728.50476178074	0.764205650458112	1
51331052	1232.3905699849	1185.60098326043	1232.3905699849	0.962033475536053	1
51331053	1167.4652285033	925.128662556872	1167.4652285033	0.792425024720346	1
51331063	191.348959406317	38.9084428531357	191.348959406317	0.203337624483843	1
51331064	1119.13840560811	1044.85458057327	1119.13840560811	0.933624094515393	1
51331074	549.958468728158	549.958468728158	549.958468728158	1	1
51331075	624.848175952563	455.03999560749	624.848175952563	0.728240896140561	1
51331085	940.468953054039	172.529280676343	940.468953054039	0.183450267141811	1
51331095	990.428538999608	0	108.123381393413	0	0.109168281340746
51331502	2370.07409381112	2370.07409381112	2370.07409381112	1	1
