city_code	pref_name	district_name	city_name	name	drm_length	osm_length	completeness	coverage
06426	山形県	東田川郡	三川町	山形県東田川郡三川町	181055.532257068	317656.683391645	136601.151134577	1.7544613244919
06428	山形県	東田川郡	庄内町	山形県東田川郡庄内町	576268.882554425	934492.719799182	358223.837244757	1.621623388779
06461	山形県	飽海郡	遊佐町	山形県飽海郡遊佐町	396525.350026215	675966.033199389	279440.683173174	1.70471907643641
07201	福島県		福島市	福島県福島市	3317509.50434271	2687716.72481898	-629792.779523729	0.810160727841159
07202	福島県		会津若松市	福島県会津若松市	1368533.70331882	1773269.43239237	404735.729073546	1.29574312444692
07203	福島県		郡山市	福島県郡山市	3459755.17053588	4010813.60285824	551058.432322355	1.15927637820702
07204	福島県		いわき市	福島県いわき市	4113725.43628344	3813472.22729701	-300253.208986434	0.927011624706455
07205	福島県		白河市	福島県白河市	1019444.87010103	1513306.89311432	493862.023013283	1.48444065300332
07207	福島県		須賀川市	福島県須賀川市	1241625.53844298	1631061.22246599	389435.684023012	1.31364880820876
07208	福島県		喜多方市	福島県喜多方市	1147670.91827344	1622211.78321367	474540.86494023	1.41348041838832
07209	福島県		相馬市	福島県相馬市	653178.495174799	636120.001837614	-17058.4933371855	0.973882380780156
07210	福島県		二本松市	福島県二本松市	1373550.75276744	1313972.82992202	-59577.9228454113	0.956624187821557
07211	福島県		田村市	福島県田村市	1050073.73005353	1340026.75034338	289953.020289856	1.27612512899446
07212	福島県		南相馬市	福島県南相馬市	1307266.63985081	1334300.47786904	27033.838018225	1.02067888563455
07213	福島県		伊達市	福島県伊達市	1005074.40580096	1286324.47249504	281250.066694078	1.27982882186829
07214	福島県		本宮市	福島県本宮市	499842.000829408	609196.12214286	109354.121313452	1.2187749375944
07301	福島県	伊達郡	桑折町	福島県伊達郡桑折町	235764.69889599	277067.288524027	41302.5896280365	1.17518065529226
07303	福島県	伊達郡	国見町	福島県伊達郡国見町	261933.083604552	285022.461625464	23089.3780209124	1.08814575676134
07308	福島県	伊達郡	川俣町	福島県伊達郡川俣町	300596.216980184	360108.162130215	59511.9451500309	1.19797570232979
07322	福島県	安達郡	大玉村	福島県安達郡大玉村	277785.882011445	366648.905074077	88863.0230626324	1.31989279846185
07342	福島県	岩瀬郡	鏡石町	福島県岩瀬郡鏡石町	224910.471439362	299433.725056918	74523.2536175561	1.33134038535535
07344	福島県	岩瀬郡	天栄村	福島県岩瀬郡天栄村	350041.849381844	546930.955355095	196889.105973251	1.56246858440601
07362	福島県	南会津郡	下郷町	福島県南会津郡下郷町	290257.612856433	491449.347200857	201191.734344425	1.6931430298123
07364	福島県	南会津郡	檜枝岐村	福島県南会津郡檜枝岐村	62859.027067492	100363.587329417	37504.5602619251	1.59662017360664
07367	福島県	南会津郡	只見町	福島県南会津郡只見町	249176.290702507	396897.243361295	147720.952658788	1.59283072001594
07368	福島県	南会津郡	南会津町	福島県南会津郡南会津町	636980.444167559	1073817.05873699	436836.614569426	1.68579017264829
07402	福島県	耶麻郡	北塩原村	福島県耶麻郡北塩原村	192052.519141387	271761.844803046	79709.3256616589	1.41503184121807
07405	福島県	耶麻郡	西会津町	福島県耶麻郡西会津町	343401.074445348	564675.660912396	221274.586467048	1.64435716302658
07407	福島県	耶麻郡	磐梯町	福島県耶麻郡磐梯町	148338.693589101	242777.908912659	94439.2153235582	1.63663482806666
07408	福島県	耶麻郡	猪苗代町	福島県耶麻郡猪苗代町	476058.450649673	965222.032519413	489163.58186974	2.02752414893179
07421	福島県	河沼郡	会津坂下町	福島県河沼郡会津坂下町	341173.840946223	648537.000194877	307363.159248653	1.9008933906035
07422	福島県	河沼郡	湯川村	福島県河沼郡湯川村	132179.107538266	180005.801338328	47826.6938000626	1.36182217347809
07423	福島県	河沼郡	柳津町	福島県河沼郡柳津町	212503.263436825	328739.542112082	116236.278675257	1.54697857254903
07444	福島県	大沼郡	三島町	福島県大沼郡三島町	88566.4593260759	115912.717070022	27346.2577439464	1.30875061734886
07445	福島県	大沼郡	金山町	福島県大沼郡金山町	160148.296982227	245050.513943441	84902.2169612148	1.53013793104966
07446	福島県	大沼郡	昭和村	福島県大沼郡昭和村	110914.41253812	216925.108618588	106010.696080468	1.9557706512973
07447	福島県	大沼郡	会津美里町	福島県大沼郡会津美里町	533062.042398653	808236.464434381	275174.422035728	1.51621178012551
07461	福島県	西白河郡	西郷村	福島県西白河郡西郷村	478247.497194354	685197.118403683	206949.621209329	1.43272194773929
07464	福島県	西白河郡	泉崎村	福島県西白河郡泉崎村	172551.8749558	256877.476159509	84325.6012037086	1.48868847433176
07465	福島県	西白河郡	中島村	福島県西白河郡中島村	111326.59979707	158585.057913283	47258.4581162129	1.42449004741281
07466	福島県	西白河郡	矢吹町	福島県西白河郡矢吹町	323038.652805155	490517.242530528	167478.589725372	1.51844282356998
07481	福島県	東白川郡	棚倉町	福島県東白川郡棚倉町	260124.48810835	418884.831187139	158760.343078788	1.61031828996573
07482	福島県	東白川郡	矢祭町	福島県東白川郡矢祭町	177900.688175124	246399.022097249	68498.3339221251	1.38502913954755
07483	福島県	東白川郡	塙町	福島県東白川郡塙町	271256.074558328	409807.768824984	138551.694266656	1.51077264802125
07484	福島県	東白川郡	鮫川村	福島県東白川郡鮫川村	231112.930558821	284901.536442203	53788.6058833823	1.23273199392753
07501	福島県	石川郡	石川町	福島県石川郡石川町	344308.423976194	636902.611771423	292594.18779523	1.84979720977797
07502	福島県	石川郡	玉川村	福島県石川郡玉川村	227393.866133565	281912.274363252	54518.4082296873	1.23974775313382
07503	福島県	石川郡	平田村	福島県石川郡平田村	211317.587691251	273863.458126618	62545.8704353663	1.29597429700197
07504	福島県	石川郡	浅川町	福島県石川郡浅川町	155973.334176884	209488.82566786	53515.4914909755	1.34309806016089
07505	福島県	石川郡	古殿町	福島県石川郡古殿町	278926.636899289	412541.624383366	133614.987484077	1.47902742435064
07521	福島県	田村郡	三春町	福島県田村郡三春町	374031.217210136	459444.112215741	85412.8950056055	1.22835437985178
07522	福島県	田村郡	小野町	福島県田村郡小野町	279601.482396568	346826.704147393	67225.2217508242	1.24042784303853
07541	福島県	双葉郡	広野町	福島県双葉郡広野町	154604.486214868	131994.883759065	-22609.6024558027	0.853752910007483
07542	福島県	双葉郡	楢葉町	福島県双葉郡楢葉町	205910.704378194	265987.997283454	60077.2929052607	1.29175754281029
07543	福島県	双葉郡	富岡町	福島県双葉郡富岡町	212653.548970517	257333.302032655	44679.753062138	1.21010015199972
07544	福島県	双葉郡	川内村	福島県双葉郡川内村	204718.684022646	358262.634154458	153543.950131812	1.75001556818946
07545	福島県	双葉郡	大熊町	福島県双葉郡大熊町	213223.441844612	228127.649820463	14904.2079758513	1.06989446353768
07546	福島県	双葉郡	双葉町	福島県双葉郡双葉町	156800.933845018	150820.565311567	-5980.36853345114	0.961853987468273
07547	福島県	双葉郡	浪江町	福島県双葉郡浪江町	372626.337560905	504705.143442189	132078.805881284	1.35445012367
07548	福島県	双葉郡	葛尾村	福島県双葉郡葛尾村	105734.162300543	139954.93124242	34220.7689418768	1.32363660486575
07561	福島県	相馬郡	新地町	福島県相馬郡新地町	253762.831228314	266740.881372926	12978.0501446126	1.05113829690306
07564	福島県	相馬郡	飯舘村	福島県相馬郡飯舘村	332030.458191584	490516.235814955	158485.777623372	1.47731856037546
08201	茨城県		水戸市	茨城県水戸市	2426963.68319577	2255426.1094262	-171537.573769566	0.92931970746946
08202	茨城県		日立市	茨城県日立市	1366065.18923588	1225890.93779503	-140174.251440853	0.897387657680584
08203	茨城県		土浦市	茨城県土浦市	1449658.40702404	1280577.84633572	-169080.560688323	0.883364630430381
08204	茨城県		古河市	茨城県古河市	1355088.51824456	1338772.08648704	-16316.4317575204	0.987958410468219
08205	茨城県		石岡市	茨城県石岡市	1335620.28694144	1383345.14765138	47724.8607099452	1.03573158138205
08207	茨城県		結城市	茨城県結城市	655893.154119164	634260.319216073	-21632.8349030914	0.967016271196769
08208	茨城県		龍ケ崎市	茨城県龍ケ崎市	770201.863605463	576689.239155682	-193512.624449781	0.748749798794687
08210	茨城県		下妻市	茨城県下妻市	842285.971734074	696320.37736183	-145965.594372244	0.826702063227059
08211	茨城県		常総市	茨城県常総市	1283695.25075233	1068264.82456797	-215430.42618436	0.832178814841826
08212	茨城県		常陸太田市	茨城県常陸太田市	1147896.35816931	1354540.73723541	206644.379066102	1.18001903880645
08214	茨城県		高萩市	茨城県高萩市	489748.889650694	563171.531508597	73422.6418579039	1.14991660725084
08215	茨城県		北茨城市	茨城県北茨城市	611552.210042833	719079.726586492	107527.516543659	1.17582528352051
08216	茨城県		笠間市	茨城県笠間市	1349703.57586023	1371007.813735	21304.2378747691	1.01578363017788
08217	茨城県		取手市	茨城県取手市	851056.071332128	630036.330643423	-221019.740688705	0.740298567353715
08219	茨城県		牛久市	茨城県牛久市	653145.649454972	578995.26103452	-74150.3884204524	0.886470536927152
08220	茨城県		つくば市	茨城県つくば市	3143321.04064261	2655403.30580065	-487917.734841953	0.844776090857619
08221	茨城県		ひたちなか市	茨城県ひたちなか市	1216858.03430396	1132183.88411466	-84674.1501892973	0.930414988258906
08222	茨城県		鹿嶋市	茨城県鹿嶋市	875980.151800334	894622.190026286	18642.0382259518	1.02128018187108
08223	茨城県		潮来市	茨城県潮来市	497682.72750356	509870.866028604	12188.1385250439	1.02448771750319
08224	茨城県		守谷市	茨城県守谷市	455029.677759684	387922.758424772	-67106.9193349117	0.852520011034611
08225	茨城県		常陸大宮市	茨城県常陸大宮市	980504.260731515	1172668.27366318	192164.01293166	1.19598366334954
08226	茨城県		那珂市	茨城県那珂市	756631.239188254	910543.087071208	153911.847882954	1.20341566207657
08227	茨城県		筑西市	茨城県筑西市	2076477.22066496	1766792.89766118	-309684.323003775	0.850860307648879
08228	茨城県		坂東市	茨城県坂東市	1070186.60014068	980255.879377662	-89930.72076302	0.915966396217637
08229	茨城県		稲敷市	茨城県稲敷市	1334605.03479645	1100100.03907119	-234504.995725259	0.824288224681207
08230	茨城県		かすみがうら市	茨城県かすみがうら市	977050.117200365	843887.985742681	-133162.131457684	0.863709145700331
08231	茨城県		桜川市	茨城県桜川市	946530.469195077	1039649.31171452	93118.8425194442	1.09837796792814
08232	茨城県		神栖市	茨城県神栖市	1129554.58787554	1301898.89767276	172344.30979722	1.1525762093049
08233	茨城県		行方市	茨城県行方市	1067944.01372155	1085682.41474479	17738.4010232394	1.01660890850684
08234	茨城県		鉾田市	茨城県鉾田市	1117765.9405158	1262977.01669269	145211.076176894	1.12991087042697
08235	茨城県		つくばみらい市	茨城県つくばみらい市	825543.227180685	596788.834908228	-228754.392272456	0.722903528677466
08236	茨城県		小美玉市	茨城県小美玉市	967521.70212509	882489.372919832	-85032.3292052572	0.912112316312074
08302	茨城県	東茨城郡	茨城町	茨城県東茨城郡茨城町	851747.502549359	873317.273447341	21569.7708979823	1.02532293374561
08309	茨城県	東茨城郡	大洗町	茨城県東茨城郡大洗町	187178.565761977	179146.762176179	-8031.80358579778	0.95708503995563
08310	茨城県	東茨城郡	城里町	茨城県東茨城郡城里町	512364.849624877	580257.753562531	67892.9039376543	1.13250669221487
08341	茨城県	那珂郡	東海村	茨城県那珂郡東海村	368597.551274723	358503.614707528	-10093.9365671941	0.972612652620899
08364	茨城県	久慈郡	大子町	茨城県久慈郡大子町	520959.83290187	708219.820764932	187259.987863062	1.35944926381507
08442	茨城県	稲敷郡	美浦村	茨城県稲敷郡美浦村	297963.219512537	257199.012002111	-40764.2075104254	0.863187574746
08443	茨城県	稲敷郡	阿見町	茨城県稲敷郡阿見町	580646.932771611	558426.395901422	-22220.5368701885	0.961729758058178
08447	茨城県	稲敷郡	河内町	茨城県稲敷郡河内町	302365.0878525	265898.646021123	-36466.4418313773	0.879393082437318
08521	茨城県	結城郡	八千代町	茨城県結城郡八千代町	592951.797697743	516964.291526541	-75987.5061712026	0.871847292961188
08542	茨城県	猿島郡	五霞町	茨城県猿島郡五霞町	247609.083447475	223615.338942715	-23993.7445047597	0.903094639076564
08546	茨城県	猿島郡	境町	茨城県猿島郡境町	487304.069237552	404524.966362266	-82779.1028752862	0.830126735589257
08564	茨城県	北相馬郡	利根町	茨城県北相馬郡利根町	228401.530250794	189714.525689107	-38687.0045616872	0.830614816222892
09201	栃木県		宇都宮市	栃木県宇都宮市	4683053.89375437	4304186.04849859	-378867.845255778	0.919097927773372
09202	栃木県		足利市	栃木県足利市	1444779.54196927	1414227.43212951	-30552.1098397556	0.978852767633407
09203	栃木県		栃木市	栃木県栃木市	2593084.25731697	2546388.43029736	-46695.8270196123	0.981991788782167
09204	栃木県		佐野市	栃木県佐野市	1475079.4364049	1608508.70302314	133429.266618245	1.09045490898343
09205	栃木県		鹿沼市	栃木県鹿沼市	1575445.54063982	1603628.55104572	28183.0104059	1.01788826829659
09206	栃木県		日光市	栃木県日光市	1952305.06799712	2328785.50826665	376480.440269527	1.19283832921534
09208	栃木県		小山市	栃木県小山市	1783755.22380246	1767735.51748025	-16019.7063222106	0.991018556174644
09209	栃木県		真岡市	栃木県真岡市	1757642.63284129	1547835.86386739	-209806.768973897	0.880631224069731
09210	栃木県		大田原市	栃木県大田原市	1415490.07175167	1755095.34665303	339605.274901364	1.23991975765775
09211	栃木県		矢板市	栃木県矢板市	704952.325511197	816019.638867907	111067.313356709	1.15755130068529
09213	栃木県		那須塩原市	栃木県那須塩原市	1937716.26542299	2332177.62878724	394461.363364253	1.20356961792264
09214	栃木県		さくら市	栃木県さくら市	724891.205236472	814698.89871829	89807.6934818181	1.12388972157939
09215	栃木県		那須烏山市	栃木県那須烏山市	583864.143441666	636378.025090695	52513.881649029	1.08994008674586
09216	栃木県		下野市	栃木県下野市	800399.909659826	735636.849421812	-64763.0602380142	0.919085473971364
09301	栃木県	河内郡	上三川町	栃木県河内郡上三川町	578632.751512954	512769.027090403	-65863.7244225508	0.886171996966416
09342	栃木県	芳賀郡	益子町	栃木県芳賀郡益子町	378411.800303727	363730.336106677	-14681.4641970498	0.961199874356086
09343	栃木県	芳賀郡	茂木町	栃木県芳賀郡茂木町	444225.199480212	490104.703882852	45879.5044026392	1.10327734936913
09344	栃木県	芳賀郡	市貝町	栃木県芳賀郡市貝町	326493.094647101	298631.157602463	-27861.9370446386	0.914660211313301
09345	栃木県	芳賀郡	芳賀町	栃木県芳賀郡芳賀町	592316.809405914	555577.449557822	-36739.3598480925	0.937971880526533
09361	栃木県	下都賀郡	壬生町	栃木県下都賀郡壬生町	644071.281701657	565973.874586179	-78097.4071154781	0.8787427912452
09364	栃木県	下都賀郡	野木町	栃木県下都賀郡野木町	302241.716458807	308270.259711607	6028.54325279989	1.01994272458712
09384	栃木県	塩谷郡	塩谷町	栃木県塩谷郡塩谷町	380148.644274555	525383.977893082	145235.333618527	1.38204516512354
09386	栃木県	塩谷郡	高根沢町	栃木県塩谷郡高根沢町	632321.437791164	565980.539433842	-66340.8983573219	0.895082169487662
09407	栃木県	那須郡	那須町	栃木県那須郡那須町	1388496.52511948	1933202.46399989	544705.938880414	1.39229809850294
09411	栃木県	那須郡	那珂川町	栃木県那須郡那珂川町	456104.402498977	575838.513604789	119734.111105812	1.2625119335351
10201	群馬県		前橋市	群馬県前橋市	3995652.56161082	3298205.74035528	-697446.821255532	0.825448375215402
10202	群馬県		高崎市	群馬県高崎市	4005408.47717777	3944884.83443661	-60523.6427411591	0.984889274595764
10203	群馬県		桐生市	群馬県桐生市	1101269.73187862	1061099.95507299	-40169.7768056253	0.963523250330008
10204	群馬県		伊勢崎市	群馬県伊勢崎市	2094216.25375815	1947367.93898862	-146848.314769534	0.929878662537992
10205	群馬県		太田市	群馬県太田市	2325451.79987978	2203072.16685465	-122379.633025135	0.94737341775698
10206	群馬県		沼田市	群馬県沼田市	1127190.72947456	1189855.74910268	62665.0196281115	1.05559304419074
10207	群馬県		館林市	群馬県館林市	775832.031084516	798154.579300199	22322.5482156825	1.02877107228147
10208	群馬県		渋川市	群馬県渋川市	1660744.6874339	1558495.88890429	-102248.798529607	0.938431393016231
10209	群馬県		藤岡市	群馬県藤岡市	973098.382898487	996987.252560244	23888.8696617567	1.02454823225826
10210	群馬県		富岡市	群馬県富岡市	814473.132843992	751582.955817307	-62890.1770266847	0.92278308851003
10211	群馬県		安中市	群馬県安中市	1286753.33958853	1173656.45079313	-113096.888795398	0.912106075483247
10212	群馬県		みどり市	群馬県みどり市	593759.60292899	668580.004997991	74820.4020690017	1.12600937431672
10344	群馬県	北群馬郡	榛東村	群馬県北群馬郡榛東村	250974.718720674	233735.607567802	-17239.1111528722	0.931307653024157
10345	群馬県	北群馬郡	吉岡町	群馬県北群馬郡吉岡町	292786.941528608	267358.868894514	-25428.0726340943	0.913148497505285
10366	群馬県	多野郡	上野村	群馬県多野郡上野村	176721.986116786	210558.791559029	33836.805442243	1.19146239086229
10367	群馬県	多野郡	神流町	群馬県多野郡神流町	159909.759659677	231064.67909184	71154.9194321623	1.44496017393446
10382	群馬県	甘楽郡	下仁田町	群馬県甘楽郡下仁田町	307362.405146944	409412.399314936	102049.994167992	1.33201413199858
10383	群馬県	甘楽郡	南牧村	群馬県甘楽郡南牧村	118988.456550557	145045.971005307	26057.5144547504	1.21898170821277
10384	群馬県	甘楽郡	甘楽町	群馬県甘楽郡甘楽町	297577.21518814	296259.387603742	-1317.82758439769	0.995568131277473
10421	群馬県	吾妻郡	中之条町	群馬県吾妻郡中之条町	593743.073180096	692004.357995586	98261.2848154902	1.16549265795481
10424	群馬県	吾妻郡	長野原町	群馬県吾妻郡長野原町	314398.382055568	403934.691675825	89536.3096202573	1.28478207887964
10425	群馬県	吾妻郡	嬬恋村	群馬県吾妻郡嬬恋村	868442.854273708	1043045.31652714	174602.462253434	1.20105095038004
10426	群馬県	吾妻郡	草津町	群馬県吾妻郡草津町	112093.439266239	122077.558610772	9984.1193445332	1.08905989815268
10428	群馬県	吾妻郡	高山村	群馬県吾妻郡高山村	171208.919054968	201516.334829276	30307.4157743083	1.17701320076308
10429	群馬県	吾妻郡	東吾妻町	群馬県吾妻郡東吾妻町	497464.71857805	644413.025463595	146948.306885544	1.29539182580375
10443	群馬県	利根郡	片品村	群馬県利根郡片品村	242675.314572574	348878.626576596	106203.312004022	1.43762949091705
10444	群馬県	利根郡	川場村	群馬県利根郡川場村	117973.090151412	156082.57332934	38109.4831779281	1.3230241753
10448	群馬県	利根郡	昭和村	群馬県利根郡昭和村	381864.707567579	440560.951927377	58696.2443597983	1.15370650780264
10449	群馬県	利根郡	みなかみ町	群馬県利根郡みなかみ町	778939.041599187	974027.445639697	195088.40404051	1.25045240149677
10464	群馬県	佐波郡	玉村町	群馬県佐波郡玉村町	354006.15848215	303100.83186079	-50905.32662136	0.856199725339942
10521	群馬県	邑楽郡	板倉町	群馬県邑楽郡板倉町	348927.131956205	354018.260073631	5091.1281174256	1.01458789834138
10522	群馬県	邑楽郡	明和町	群馬県邑楽郡明和町	234466.837221574	249270.769224297	14803.9320027233	1.06313416875481
10523	群馬県	邑楽郡	千代田町	群馬県邑楽郡千代田町	227896.688786988	228289.401474843	392.712687855033	1.00171880939179
10524	群馬県	邑楽郡	大泉町	群馬県邑楽郡大泉町	324466.356147313	290337.490721943	-34128.8654253707	0.89481263745412
10525	群馬県	邑楽郡	邑楽町	群馬県邑楽郡邑楽町	351398.177583746	400243.843343404	48845.665759658	1.13900051245287
11101	埼玉県	さいたま市	西区	埼玉県さいたま市西区	481277.542582856	452938.649877888	-28338.8927049678	0.94111540366442
11102	埼玉県	さいたま市	北区	埼玉県さいたま市北区	419082.815055015	410586.903157698	-8495.91189731681	0.979725029714637
11103	埼玉県	さいたま市	大宮区	埼玉県さいたま市大宮区	292104.490499337	298483.538573388	6379.04807405081	1.02183474217875
11104	埼玉県	さいたま市	見沼区	埼玉県さいたま市見沼区	678216.159242987	599824.103145084	-78392.0560979026	0.884413045247331
11105	埼玉県	さいたま市	中央区	埼玉県さいたま市中央区	216842.748056794	231132.74780663	14289.9997498364	1.06589537341005
11106	埼玉県	さいたま市	桜区	埼玉県さいたま市桜区	290504.339403863	284755.633520143	-5748.70588371967	0.98020791667541
11107	埼玉県	さいたま市	浦和区	埼玉県さいたま市浦和区	321284.363649505	310683.445714267	-10600.9179352385	0.967001553339341
11108	埼玉県	さいたま市	南区	埼玉県さいたま市南区	370888.28971165	366973.662571449	-3914.62714020093	0.989442598508991
11109	埼玉県	さいたま市	緑区	埼玉県さいたま市緑区	579056.158223956	536052.62220965	-43003.5360143069	0.925733521460632
11110	埼玉県	さいたま市	岩槻区	埼玉県さいたま市岩槻区	754901.125930171	665531.250347683	-89369.8755824877	0.88161263227022
11201	埼玉県		川越市	埼玉県川越市	1799581.16659712	1477020.44847564	-322560.718121475	0.820757437971606
11202	埼玉県		熊谷市	埼玉県熊谷市	2074413.33477861	1975442.68178798	-98970.652990628	0.952289351586461
11203	埼玉県		川口市	埼玉県川口市	1550652.43633181	1443829.77941489	-106822.656916919	0.931110553516317
11206	埼玉県		行田市	埼玉県行田市	955858.256669626	932459.522936496	-23398.7337331303	0.975519687056587
11207	埼玉県		秩父市	埼玉県秩父市	956448.6553983	936962.13507849	-19486.5203198108	0.97962514784775
